,Session Reference,Log Record Identifier,Language,Frequency,Operating Mode,Antenna Mode,Accessory Mode,GPS Mode,RTC Time Updated,spare bit,BT Mode,BT ASCII Format,BLE Mode,BLE ASCII Format,Battery Type,Volume Setting,Tx O/P Setting,Power Mode,Sonde/Line,LR Arrows Type,Depth Units,Tx Status,Compass Enabled,Strike Alert Enabled,Swing Alert Enabled,Side Step Enabled,Auto Timeout Enabled,Spray Wand Enabled,Cal Safe Enabled,Vibration f/back Enabled,Marker Type,Utility type,Utility Owner,RTC Update Info,SM_Log_Event,spare,Rx Ticketing Reference Number,Bargraph 1,Bargraph 2,Bargraph 3,Bargraph 4,Bargraph 5,Bargraph 6,Bargraph 7,Bargraph 8,Bargraph 9,Bargraph 10,Bargraph 11,Bargraph 12,Bargraph 13,Bargraph 14,Bargraph 15,Bargraph 16,Bargraph 17,Bargraph 18,Bargraph 19,Bargraph 20,Bargraph 21,Bargraph 22,Bargraph 23,Bargraph 24,Bargraph 25,Compass Enabled.1,CD Arrows,ACVG/FF Arrows,Compass Enabled.2,CD Arrows.1,ACVG/FF Arrows.1,Compass Enabled.3,CD Arrows.2,ACVG/FF Arrows.2,Compass Enabled.4,CD Arrows.3,ACVG/FF Arrows.3,Compass Enabled.5,CD Arrows.4,ACVG/FF Arrows.4,comp_disp 1,comp_disp 2,comp_disp 3,comp_disp 4,comp_disp 5,Swing Warning,Strike Alert,Overload Warning,F1 audio active,F2 audio active,Power audio active,Radio audio active,spare bit.1,Swing Warning.1,Strike Alert.1,Overload Warning.1,F1 audio active.1,F2 audio active.1,Power audio active.1,Radio audio active.1,spare bit.2,Swing Warning.2,Strike Alert.2,Overload Warning.2,F1 audio active.2,F2 audio active.2,Power audio active.2,Radio audio active.2,spare bit.3,Swing Warning.3,Strike Alert.3,Overload Warning.3,F1 audio active.3,F2 audio active.3,Power audio active.3,Radio audio active.3,spare bit.4,Swing Warning.4,Strike Alert.4,Overload Warning.4,F1 audio active.4,F2 audio active.4,Power audio active.4,Radio audio active.4,spare bit.5,Displayed Signal Strength 1,Displayed Signal Strength 2,Displayed Signal Strength 3,Displayed Signal Strength 4,Displayed Signal Strength 5,Tilt Blade angle 1,Tilt Blade angle 2,Tilt Blade angle 3,Tilt Blade angle 4,Tilt Blade angle 5,Tilt_Paddle angle 1,Tilt_Paddle angle 2,Tilt_Paddle angle 3,Tilt_Paddle angle 4,Tilt_Paddle angle 5,Depth,Current,Gain,F1 Signal Strength,F2 Signal Strength,Powersignal strength,Radio signal strength,Antenna Compass,CD Phase,ACVG/FF Phase,ACVG/FF Signal Strength,Dynamic Overload Protection,Spray Wand,GPS Reference point,spare bits,Magnetic Compass,Key Button Event,Battery Level,Temperature,Main Battery Volts,RTC Battery Volts,Ecert,Self Test,CD Reset,Cal Safe,Peak Detect,PCMx Peak Detect,MRX Peak Detect,spare bit.6,GPS Fix,Number of Sats,Altitude,HDOP,Latitude,Longitude,Rx Date,Rx Time,GPS Heading (in degrees),GPS Ground Speed,,,,,
10,3,6235,UK,8kHz (8192Hz),Active,Peak,None,Internal,Not updated,0,On,0,OFF,0,Li-Ion,0,Standby,50Hz,Sonde,Null,Metric,0,on,off,on,off,on,off,off,on,UNK,Telecom Transmission,BHCO1,0,0,3,ba9bb649-5d0b-4b92-a391-d2abf019814b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,101,82,79,82,70,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,0,0,0,0,0,3,-6,-6,-4,0,10,7,4,15,4,0,0,60,3.45942e-05,0,0,0,70,0,0,0,Not Active,Not Active,Not Active,0,0,0,3,19,163,147,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,59,0,51.41484483,-2.5838625,4/18/2023,10:42:51,0,0,,,,,
11,3,6236,UK,8kHz (8192Hz),Active,Peak,None,Internal,Not updated,0,On,0,OFF,0,Li-Ion,0,Standby,50Hz,Sonde,Null,Metric,0,on,off,on,off,on,off,off,on,UNK,Telecom Transmission,BHCO1,0,0,3,ba9bb649-5d0b-4b92-a391-d2abf019814b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,86,84,89,93,84,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,0,0,0,0,0,5,-4,-7,-2,10,12,-5,-2,10,13,0,0,60,9.27778e-06,0,0,0,84,0,0,0,Not Active,Not Active,Not Active,0,0,0,3,19,163,147,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,59,0,51.41484583,-2.583839,4/18/2023,10:42:52,0,0,,,,,
12,3,6237,UK,8kHz (8192Hz),Active,Peak,None,Internal,Not updated,0,On,0,OFF,0,Li-Ion,0,Standby,50Hz,Sonde,Null,Metric,0,on,off,on,off,on,off,off,on,UNK,Telecom Transmission,BHCO1,0,0,3,ba9bb649-5d0b-4b92-a391-d2abf019814b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,107,107,79,92,91,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,0,0,0,0,0,-13,0,-4,-6,-5,9,10,14,9,-2,0,0,60,4.75585e-05,0,0,0,91,0,0,0,Not Active,Not Active,Not Active,0,0,0,3,19,163,147,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,59,0,51.4148475,-2.583815333,4/18/2023,10:42:53,0,0,,,,,
13,3,6238,UK,8kHz (8192Hz),Active,Peak,None,Internal,Not updated,0,On,0,OFF,0,Li-Ion,0,Standby,50Hz,Sonde,Null,Metric,0,on,off,on,off,on,off,off,on,UNK,Telecom Transmission,BHCO1,0,0,3,ba9bb649-5d0b-4b92-a391-d2abf019814b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,99,84,91,109,96,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,0,0,0,0,0,-23,1,-2,-18,2,17,12,9,-7,6,0,0,60,2.08022e-05,0,0,0,96,0,0,0,Not Active,Not Active,Not Active,0,0,0,3,19,163,147,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,59,0,51.4148485,-2.5837925,4/18/2023,10:42:54,0,0,,,,,
14,3,6239,UK,8kHz (8192Hz),Active,Peak,None,Internal,Not updated,0,On,0,OFF,0,Li-Ion,0,Standby,50Hz,Sonde,Null,Metric,0,on,off,on,off,on,off,off,on,UNK,Telecom Transmission,BHCO1,0,0,3,ba9bb649-5d0b-4b92-a391-d2abf019814b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,98,81,78,103,90,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,0,0,0,0,0,-8,4,-6,-14,-5,4,5,-3,-8,2,0,0,60,1.87093e-05,0,0,0,90,0,0,0,Not Active,Not Active,Not Active,0,0,0,3,19,163,147,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,59,0,51.4148485,-2.583771,4/18/2023,10:42:55,0,0,,,,,
15,3,6240,UK,8kHz (8192Hz),Active,Peak,None,Internal,Not updated,0,On,0,OFF,0,Li-Ion,0,Standby,50Hz,Sonde,Null,Metric,0,on,off,on,off,on,off,off,on,UNK,Telecom Transmission,BHCO1,0,0,3,ba9bb649-5d0b-4b92-a391-d2abf019814b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,71,96,111,93,97,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,0,0,0,0,0,4,0,-1,-8,-8,6,-2,6,-1,-6,0,0,60,2.77834e-05,0,0,0,97,0,0,0,Not Active,Not Active,Not Active,0,0,0,3,19,163,147,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,59,0,51.41484783,-2.583748333,4/18/2023,10:42:56,0,0,,,,,
16,3,6241,UK,8kHz (8192Hz),Active,Peak,None,Internal,Not updated,0,On,0,OFF,0,Li-Ion,0,Standby,50Hz,Sonde,Null,Metric,0,on,off,on,off,on,off,off,on,UNK,Telecom Transmission,BHCO1,0,0,3,ba9bb649-5d0b-4b92-a391-d2abf019814b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,91,80,81,75,83,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,0,0,0,0,0,-1,-8,-1,-3,0,4,0,7,12,3,0,0,60,1.8013e-05,0,0,0,83,0,0,0,Not Active,Not Active,Not Active,0,0,0,3,19,163,147,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,59,0,51.41484733,-2.583725333,4/18/2023,10:42:57,0,0,,,,,
17,3,6242,UK,8kHz (8192Hz),Active,Peak,None,Internal,Not updated,0,On,0,OFF,0,Li-Ion,0,Standby,50Hz,Sonde,Null,Metric,0,on,off,on,off,on,off,off,on,UNK,Telecom Transmission,BHCO1,0,0,3,ba9bb649-5d0b-4b92-a391-d2abf019814b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,91,95,93,87,86,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,0,0,0,0,0,-7,3,6,-8,-7,7,4,9,5,5,0,0,60,2.2916e-05,0,0,0,86,0,0,0,Not Active,Not Active,Not Active,0,0,0,3,19,163,147,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,59,0,51.414847,-2.583702167,4/18/2023,10:42:58,0,0,,,,,
18,3,6243,UK,8kHz (8192Hz),Active,Peak,None,Internal,Not updated,0,On,0,OFF,0,Li-Ion,0,Standby,50Hz,Sonde,Null,Metric,0,on,off,on,off,on,off,off,on,UNK,Telecom Transmission,BHCO1,0,0,3,ba9bb649-5d0b-4b92-a391-d2abf019814b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,113,87,84,95,97,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,0,0,0,0,0,-6,2,3,-6,-8,13,6,10,-4,3,0,0,60,2.29532e-05,0,0,0,97,0,0,0,Not Active,Not Active,Not Active,0,0,0,3,19,163,147,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,59,0,51.41484733,-2.583678167,4/18/2023,10:42:59,0,0,,,,,
19,3,6244,UK,8kHz (8192Hz),Active,Peak,None,Internal,Not updated,0,On,0,OFF,0,Li-Ion,0,Standby,50Hz,Sonde,Null,Metric,0,on,off,on,off,on,off,off,on,UNK,Telecom Transmission,BHCO1,0,0,3,ba9bb649-5d0b-4b92-a391-d2abf019814b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,95,90,109,101,97,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,0,0,0,0,0,-4,3,-10,0,1,10,17,13,10,-4,0,0,60,1.22702e-05,0,0,0,97,0,0,0,Not Active,Not Active,Not Active,0,0,0,3,19,163,147,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,59,0,51.41484833,-2.583653167,4/18/2023,10:43:00,0,0,,,,,
20,3,6245,UK,8kHz (8192Hz),Active,Peak,None,Internal,Not updated,0,On,0,OFF,0,Li-Ion,0,Standby,50Hz,Sonde,Null,Metric,0,on,off,on,off,on,off,off,on,UNK,Telecom Transmission,BHCO1,0,0,3,ba9bb649-5d0b-4b92-a391-d2abf019814b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,84,85,76,95,104,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,0,0,0,0,0,-4,5,0,-4,-2,3,10,4,9,7,0,0,60,3.16837e-05,0,0,0,104,0,0,0,Not Active,Not Active,Not Active,0,0,0,3,19,163,147,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,59,0,51.414849,-2.583627333,4/18/2023,10:43:01,0,0,,,,,
21,3,6246,UK,8kHz (8192Hz),Active,Peak,None,Internal,Not updated,0,On,0,OFF,0,Li-Ion,0,Standby,50Hz,Sonde,Null,Metric,0,on,off,on,off,on,off,off,on,UNK,Telecom Transmission,BHCO1,0,0,3,ba9bb649-5d0b-4b92-a391-d2abf019814b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,107,78,96,92,105,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,0,0,0,0,0,-3,-11,-6,1,-4,-1,-1,-3,14,12,0,0,60,2.15799e-05,0,0,0,105,0,0,0,Not Active,Not Active,Not Active,0,0,0,3,19,163,147,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,60,0,51.41484983,-2.583601333,4/18/2023,10:43:02,0,0,,,,,
22,3,6247,UK,8kHz (8192Hz),Active,Peak,None,Internal,Not updated,0,On,0,OFF,0,Li-Ion,0,Standby,50Hz,Sonde,Null,Metric,0,on,off,on,off,on,off,off,on,UNK,Telecom Transmission,BHCO1,0,0,3,ba9bb649-5d0b-4b92-a391-d2abf019814b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,88,96,86,90,89,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,0,0,0,0,0,-9,-4,2,2,-13,0,11,11,16,-8,0,0,60,2.58732e-05,0,0,0,89,0,0,0,Not Active,Not Active,Not Active,0,0,0,3,19,163,147,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,60,0,51.41485033,-2.583576833,4/18/2023,10:43:03,0,0,,,,,
23,3,6248,UK,8kHz (8192Hz),Active,Peak,None,Internal,Not updated,0,On,0,OFF,0,Li-Ion,0,Standby,50Hz,Sonde,Null,Metric,0,on,off,on,off,on,off,off,on,UNK,Telecom Transmission,BHCO1,0,0,3,ba9bb649-5d0b-4b92-a391-d2abf019814b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,47,85,71,90,93,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,0,0,0,0,0,-8,-2,0,3,1,-1,11,15,18,12,0,0,60,2.65495e-05,0,0,0,93,0,0,0,Not Active,Not Active,Not Active,0,0,0,3,19,163,147,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,60,0,51.41485067,-2.583552,4/18/2023,10:43:04,0,0,,,,,
24,3,6249,UK,8kHz (8192Hz),Active,Peak,None,Internal,Not updated,0,On,0,OFF,0,Li-Ion,0,Standby,50Hz,Sonde,Null,Metric,0,on,off,on,off,on,off,off,on,UNK,Telecom Transmission,BHCO1,0,0,3,ba9bb649-5d0b-4b92-a391-d2abf019814b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,84,99,102,91,92,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,0,0,0,0,0,-2,-6,1,-7,-1,-3,1,7,14,14,0,0,60,6.67199e-06,0,0,0,92,0,0,0,Not Active,Not Active,Not Active,0,0,0,3,19,163,147,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,60,0,51.41485,-2.583526833,4/18/2023,10:43:05,0,0,,,,,
25,3,6250,UK,8kHz (8192Hz),Active,Peak,None,Internal,Not updated,0,On,0,OFF,0,Li-Ion,0,Standby,50Hz,Sonde,Null,Metric,0,on,off,on,off,on,off,off,on,UNK,Telecom Transmission,BHCO1,0,0,3,ba9bb649-5d0b-4b92-a391-d2abf019814b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,75,95,98,88,101,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,0,0,0,0,0,-4,-10,-6,11,1,15,5,3,8,14,0,0,60,1.60346e-05,0,0,0,101,0,0,0,Not Active,Not Active,Not Active,0,0,0,3,19,163,147,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,60,0,51.41484867,-2.583502167,4/18/2023,10:43:06,0,0,,,,,
26,3,6251,UK,8kHz (8192Hz),Active,Peak,None,Internal,Not updated,0,On,0,OFF,0,Li-Ion,0,Standby,50Hz,Sonde,Null,Metric,0,on,off,on,off,on,off,off,on,UNK,Telecom Transmission,BHCO1,0,0,3,ba9bb649-5d0b-4b92-a391-d2abf019814b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,91,97,103,85,99,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,0,0,0,0,0,-3,-12,-3,6,0,11,0,11,3,14,0,0,60,2.69115e-05,0,0,0,99,0,0,0,Not Active,Not Active,Not Active,0,0,0,3,19,163,147,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,60,0,51.41484767,-2.583476833,4/18/2023,10:43:07,0,0,,,,,
27,3,6252,UK,8kHz (8192Hz),Active,Peak,None,Internal,Not updated,0,On,0,OFF,0,Li-Ion,0,Standby,50Hz,Sonde,Null,Metric,0,on,off,on,off,on,off,off,on,UNK,Telecom Transmission,BHCO1,0,0,3,ba9bb649-5d0b-4b92-a391-d2abf019814b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,77,99,90,94,54,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,0,0,0,0,0,-8,-10,-5,7,0,-8,1,12,13,25,0,0,60,1.59328e-05,0,0,0,54,0,0,0,Not Active,Not Active,Not Active,0,0,0,3,19,163,147,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,60,0,51.4148465,-2.5834535,4/18/2023,10:43:08,0,0,,,,,
28,3,6253,UK,8kHz (8192Hz),Active,Peak,None,Internal,Not updated,0,On,0,OFF,0,Li-Ion,0,Standby,50Hz,Sonde,Null,Metric,0,on,off,on,off,on,off,off,on,UNK,Telecom Transmission,BHCO1,0,0,3,ba9bb649-5d0b-4b92-a391-d2abf019814b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,88,84,93,98,87,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,0,0,0,0,0,2,1,-3,2,1,1,1,8,11,9,0,0,60,1.91139e-05,0,0,0,87,0,0,0,Not Active,Not Active,Not Active,0,0,0,3,19,163,147,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,60,0,51.41484583,-2.583430667,4/18/2023,10:43:09,0,0,,,,,
29,3,6254,UK,8kHz (8192Hz),Active,Peak,None,Internal,Not updated,0,On,0,OFF,0,Li-Ion,0,Standby,50Hz,Sonde,Null,Metric,0,on,off,on,off,on,off,off,on,UNK,Telecom Transmission,BHCO1,0,0,3,ba9bb649-5d0b-4b92-a391-d2abf019814b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,104,77,94,81,119,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Active,Not Active,0,0,0,0,0,0,-3,2,-5,-3,1,8,6,0,-2,5,0,0,60,1.4543e-05,0,0,0,119,0,0,0,Not Active,Not Active,Not Active,0,0,0,3,19,163,147,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,59,0,51.41484517,-2.583408,4/18/2023,10:43:10,0,0,,,,,
