,Session Reference,Log Record Identifier,Language,Frequency,Operating Mode,Antenna Mode,Accessory Mode,GPS Mode,RTC Time Updated,spare bit,BT Mode,BT ASCII Format,BLE Mode,BLE ASCII Format,Battery Type,Volume Setting,Tx O/P Setting,Power Mode,Sonde/Line,LR Arrows Type,Depth Units,Tx Status,Compass Enabled,Strike Alert Enabled,Swing Alert Enabled,Side Step Enabled,Auto Timeout Enabled,Spray Wand Enabled,Cal Safe Enabled,Vibration f/back Enabled,Marker Type,Utility type,Utility Owner,RTC Update Info,SM_Log_Event,spare,Rx Ticketing Reference Number,Bargraph 1,Bargraph 2,Bargraph 3,Bargraph 4,Bargraph 5,Bargraph 6,Bargraph 7,Bargraph 8,Bargraph 9,Bargraph 10,Bargraph 11,Bargraph 12,Bargraph 13,Bargraph 14,Bargraph 15,Bargraph 16,Bargraph 17,Bargraph 18,Bargraph 19,Bargraph 20,Bargraph 21,Bargraph 22,Bargraph 23,Bargraph 24,Bargraph 25,Compass Enabled.1,CD Arrows,ACVG/FF Arrows,Compass Enabled.2,CD Arrows.1,ACVG/FF Arrows.1,Compass Enabled.3,CD Arrows.2,ACVG/FF Arrows.2,Compass Enabled.4,CD Arrows.3,ACVG/FF Arrows.3,Compass Enabled.5,CD Arrows.4,ACVG/FF Arrows.4,comp_disp 1,comp_disp 2,comp_disp 3,comp_disp 4,comp_disp 5,Swing Warning,Strike Alert,Overload Warning,F1 audio active,F2 audio active,Power audio active,Radio audio active,spare bit.1,Swing Warning.1,Strike Alert.1,Overload Warning.1,F1 audio active.1,F2 audio active.1,Power audio active.1,Radio audio active.1,spare bit.2,Swing Warning.2,Strike Alert.2,Overload Warning.2,F1 audio active.2,F2 audio active.2,Power audio active.2,Radio audio active.2,spare bit.3,Swing Warning.3,Strike Alert.3,Overload Warning.3,F1 audio active.3,F2 audio active.3,Power audio active.3,Radio audio active.3,spare bit.4,Swing Warning.4,Strike Alert.4,Overload Warning.4,F1 audio active.4,F2 audio active.4,Power audio active.4,Radio audio active.4,spare bit.5,Displayed Signal Strength 1,Displayed Signal Strength 2,Displayed Signal Strength 3,Displayed Signal Strength 4,Displayed Signal Strength 5,Tilt Blade angle 1,Tilt Blade angle 2,Tilt Blade angle 3,Tilt Blade angle 4,Tilt Blade angle 5,Tilt_Paddle angle 1,Tilt_Paddle angle 2,Tilt_Paddle angle 3,Tilt_Paddle angle 4,Tilt_Paddle angle 5,Depth,Current,Gain,F1 Signal Strength,F2 Signal Strength,Powersignal strength,Radio signal strength,Antenna Compass,CD Phase,ACVG/FF Phase,ACVG/FF Signal Strength,Dynamic Overload Protection,Spray Wand,GPS Reference point,spare bits,Magnetic Compass,Key Button Event,Battery Level,Temperature,Main Battery Volts,RTC Battery Volts,Ecert,Self Test,CD Reset,Cal Safe,Peak Detect,PCMx Peak Detect,MRX Peak Detect,spare bit.6,GPS Fix,Number of Sats,Altitude,HDOP,Latitude,Longitude,Rx Date,Rx Time,GPS Heading (in degrees),GPS Ground Speed,,,,,,,,,,
10,7,121315,UK,33kHz (32768Hz),Active,Peak,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,0,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,on,UNK,Power Transmission,MKP4,0,0,3,009a6280-698e-43b7-876f-d7b4c0190271,7,16,13,11,8,7,14,11,10,10,9,8,6,5,4,20,17,16,13,11,12,11,17,16,15,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,102,100,89,77,120,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,167,135,135,128,128,-2,1,-5,5,-3,5,9,15,7,9,0,0,140,0.185538,0,0,0,120,0,0,0,Not Active,Not Active,Not Active,0,0,0,1,13,173,147,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,54,0,51.41929583,-2.583627333,1/17/2023,11:43:03,0,0,,,,,,,,,,
11,7,121316,UK,33kHz (32768Hz),Active,Peak,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,0,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,on,UNK,Power Transmission,MKP4,0,0,3,009a6280-698e-43b7-876f-d7b4c0190271,12,12,11,10,19,15,12,12,10,8,12,10,13,13,11,9,9,7,6,5,6,5,4,3,6,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,114,98,87,84,96,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,175,161,161,136,136,-3,-2,-2,-6,0,2,6,14,9,7,0,0,140,0.080305,0,0,0,96,0,0,0,Not Active,Not Active,Not Active,0,0,0,1,13,173,147,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,54,0,51.41928567,-2.5836255,1/17/2023,11:43:04,0,0,,,,,,,,,,
12,7,121317,UK,33kHz (32768Hz),Active,Peak,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,0,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,on,UNK,Power Transmission,MKP4,0,0,3,009a6280-698e-43b7-876f-d7b4c0190271,5,5,14,18,15,12,12,9,18,15,12,9,7,9,8,6,5,6,10,8,10,9,11,10,8,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,95,89,93,82,98,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,70,138,138,128,128,3,-1,-5,-8,4,1,3,13,9,4,0,0,140,0.0981769,0,0,0,98,0,0,0,Not Active,Not Active,Not Active,0,0,0,1,13,173,147,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,54,0,51.41927717,-2.583617,1/17/2023,11:43:05,0,0,,,,,,,,,,
13,7,121318,UK,33kHz (32768Hz),Active,Peak,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,0,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,on,UNK,Power Transmission,MKP4,0,0,3,009a6280-698e-43b7-876f-d7b4c0190271,11,9,7,10,12,10,8,7,10,9,15,13,10,8,7,9,8,6,9,8,6,5,7,5,5,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,85,87,96,105,93,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,114,113,113,125,85,5,1,0,-2,-4,2,-2,-3,11,7,0,0,140,0.0657696,0,0,0,93,0,0,0,Not Active,Not Active,Not Active,0,0,0,1,13,173,147,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,53,0,51.41926867,-2.5836105,1/17/2023,11:43:06,0,0,,,,,,,,,,
14,7,121319,UK,33kHz (32768Hz),Active,Peak,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,0,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,on,UNK,Power Transmission,MKP4,0,0,3,009a6280-698e-43b7-876f-d7b4c0190271,15,12,15,12,9,7,7,6,5,11,10,8,7,6,17,16,12,10,8,7,5,9,8,9,8,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,92,86,97,89,93,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,85,128,128,120,108,10,11,-4,1,-2,-2,1,5,8,10,0,0,140,0.101043,0,0,0,93,0,0,0,Not Active,Not Active,Not Active,0,0,0,1,13,173,147,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,53,0,51.41925783,-2.583602833,1/17/2023,11:43:07,0,0,,,,,,,,,,
15,7,121320,UK,33kHz (32768Hz),Active,Peak,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,0,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,on,UNK,Power Transmission,MKP4,0,0,3,009a6280-698e-43b7-876f-d7b4c0190271,7,6,6,5,4,3,5,5,4,5,16,13,16,16,13,10,8,7,9,7,6,5,6,5,4,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,101,97,95,83,93,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,108,66,66,144,82,-8,-1,0,-7,0,9,6,1,3,7,0,0,140,0.053425,0,0,0,93,0,0,0,Not Active,Not Active,Not Active,0,0,0,1,13,173,147,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,54,0,51.41924817,-2.583591333,1/17/2023,11:43:08,0,0,,,,,,,,,,
16,7,121321,UK,33kHz (32768Hz),Active,Peak,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,0,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,on,UNK,Power Transmission,MKP4,0,0,3,009a6280-698e-43b7-876f-d7b4c0190271,5,10,9,8,7,7,5,7,5,4,11,16,15,15,12,9,11,11,10,16,13,11,13,11,9,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,104,71,95,71,97,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,82,89,89,136,147,-3,11,13,-2,2,5,-3,5,6,9,0,0,140,0.10674,0,0,0,97,0,0,0,Not Active,Not Active,Not Active,0,0,0,1,13,173,147,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,53,0,51.41924283,-2.583580833,1/17/2023,11:43:09,0,0,,,,,,,,,,
17,7,121322,UK,33kHz (32768Hz),Active,Peak,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,0,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,on,UNK,Power Transmission,MKP4,0,0,3,009a6280-698e-43b7-876f-d7b4c0190271,7,7,8,8,8,7,6,6,12,10,19,17,14,20,15,12,10,9,7,6,5,5,5,14,11,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,94,89,129,105,87,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,147,94,94,189,101,-9,3,-1,0,0,12,6,8,2,2,0,0,140,0.139635,0,0,0,87,0,0,0,Not Active,Not Active,Not Active,0,0,0,1,13,173,147,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,53,0,51.41923667,-2.583569333,1/17/2023,11:43:10,0,0,,,,,,,,,,
18,7,121323,UK,33kHz (32768Hz),Active,Peak,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,0,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,on,UNK,Power Transmission,MKP4,0,0,3,009a6280-698e-43b7-876f-d7b4c0190271,9,8,7,6,6,5,4,4,11,9,12,10,8,9,8,6,9,9,20,17,14,14,12,11,9,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,93,104,95,101,92,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,101,90,90,113,163,-5,-6,1,1,-4,13,11,9,5,5,0,0,140,0.109693,0,0,0,92,0,0,0,Not Active,Not Active,Not Active,0,0,0,1,13,173,147,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,53,0,51.41923033,-2.583560667,1/17/2023,11:43:11,0,0,,,,,,,,,,
19,7,121324,UK,33kHz (32768Hz),Active,Peak,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,0,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,on,UNK,Power Transmission,MKP4,0,0,3,009a6280-698e-43b7-876f-d7b4c0190271,11,8,10,21,16,13,10,8,6,5,6,5,11,13,11,10,8,8,8,6,5,5,4,5,4,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,100,102,85,89,85,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,163,157,157,103,84,-3,-9,-1,-3,0,18,11,7,7,5,0,0,140,0.0604694,0,0,0,85,0,0,0,Not Active,Not Active,Not Active,0,0,0,1,13,173,147,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,54,0,51.41922,-2.5835545,1/17/2023,11:43:12,0,0,,,,,,,,,,
20,7,121325,UK,33kHz (32768Hz),Active,Peak,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,0,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,on,UNK,Power Transmission,MKP4,0,0,3,009a6280-698e-43b7-876f-d7b4c0190271,13,10,8,6,16,14,13,11,11,9,9,7,6,4,4,3,3,5,4,3,3,5,6,11,9,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,88,80,80,80,101,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,84,126,126,98,56,3,-3,-4,3,2,-4,13,9,1,-1,0,0,140,0.109602,0,0,0,101,0,0,0,Not Active,Not Active,Not Active,0,0,0,1,13,173,147,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,54,0,51.41921083,-2.583548,1/17/2023,11:43:13,0,0,,,,,,,,,,
21,7,121326,UK,33kHz (32768Hz),Active,Peak,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,0,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,on,UNK,Power Transmission,MKP4,0,0,3,009a6280-698e-43b7-876f-d7b4c0190271,7,7,8,10,8,14,12,14,25,21,16,14,16,14,12,9,7,8,7,7,8,6,5,7,6,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,79,102,77,71,84,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,56,116,116,211,94,-5,-4,-8,-6,-4,0,11,8,6,9,0,0,140,0.0837215,0,0,0,84,0,0,0,Not Active,Not Active,Not Active,0,0,0,1,13,173,147,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,53,1,51.41920383,-2.5835455,1/17/2023,11:43:14,0,0,,,,,,,,,,
22,7,121327,UK,33kHz (32768Hz),Active,Peak,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,0,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,on,UNK,Power Transmission,MKP4,0,0,3,009a6280-698e-43b7-876f-d7b4c0190271,6,15,12,9,10,8,6,13,10,9,7,7,6,5,5,4,6,11,9,8,6,15,22,19,30,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,108,86,88,95,115,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,94,121,121,95,134,4,-2,2,0,2,0,1,9,10,12,0,0,140,0.368786,0,0,0,115,0,0,0,Not Active,Not Active,Not Active,0,0,0,1,13,173,147,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,53,0,51.41919567,-2.583538667,1/17/2023,11:43:15,0,0,,,,,,,,,,
23,7,121328,UK,33kHz (32768Hz),Active,Peak,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,0,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,on,UNK,Power Transmission,MKP4,0,0,3,009a6280-698e-43b7-876f-d7b4c0190271,24,20,21,18,14,11,9,9,14,11,9,10,10,8,7,5,9,16,13,10,22,19,17,13,10,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,111,96,75,83,96,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,134,246,128,128,171,1,-4,-7,-5,-3,1,8,11,9,5,0,0,140,0.129449,0,0,0,96,0,0,0,Not Active,Not Active,Not Active,0,0,0,1,13,173,147,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,52,0,51.41918733,-2.583535333,1/17/2023,11:43:16,0,0,,,,,,,,,,
24,7,121329,UK,33kHz (32768Hz),Active,Peak,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,0,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,on,UNK,Power Transmission,MKP4,0,0,3,009a6280-698e-43b7-876f-d7b4c0190271,10,21,22,17,14,13,13,10,12,10,11,13,10,9,7,6,4,4,14,12,10,18,20,17,15,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,115,98,88,94,114,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,171,185,134,134,134,1,4,0,-2,1,6,-1,5,8,7,0,0,140,0.189906,0,0,0,114,0,0,0,Not Active,Not Active,Not Active,0,0,0,1,13,173,147,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,52,0,51.41917717,-2.583528333,1/17/2023,11:43:17,0,0,,,,,,,,,,
25,7,121330,UK,33kHz (32768Hz),Active,Peak,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,0,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,on,UNK,Power Transmission,MKP4,0,0,3,009a6280-698e-43b7-876f-d7b4c0190271,13,12,14,11,10,9,7,6,13,12,9,7,7,6,4,12,10,8,6,7,10,12,13,11,8,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,92,79,92,81,88,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,134,160,104,104,116,-2,-2,-6,-5,-7,10,-2,9,7,9,0,0,140,0.101244,0,0,0,88,0,0,0,Not Active,Not Active,Not Active,0,0,0,1,13,173,147,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,52,0,51.41917083,-2.583519,1/17/2023,11:43:18,0,0,,,,,,,,,,
26,7,121331,UK,33kHz (32768Hz),Active,Peak,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,0,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,on,UNK,Power Transmission,MKP4,0,0,3,009a6280-698e-43b7-876f-d7b4c0190271,7,8,9,8,11,9,14,14,12,10,8,7,6,7,17,14,12,10,11,9,8,8,6,7,14,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,93,117,91,92,94,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,116,116,124,124,135,5,7,-2,1,-6,-2,0,3,7,8,0,0,140,0.176822,0,0,0,94,0,0,0,Not Active,Not Active,Not Active,0,0,0,1,13,173,147,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,52,0,51.41916317,-2.583511667,1/17/2023,11:43:19,0,0,,,,,,,,,,
27,7,121332,UK,33kHz (32768Hz),Active,Peak,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,0,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,on,UNK,Power Transmission,MKP4,0,0,3,009a6280-698e-43b7-876f-d7b4c0190271,13,13,11,13,10,9,8,7,7,8,11,11,16,16,14,22,18,15,12,9,7,6,5,4,4,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,122,91,98,95,93,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,135,133,132,132,165,-2,-7,-2,-4,0,7,12,4,6,7,0,0,140,0.0422154,0,0,0,93,0,0,0,Not Active,Not Active,Not Active,0,0,0,1,13,173,147,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,53,0,51.4191555,-2.583502167,1/17/2023,11:43:20,0,0,,,,,,,,,,
28,7,121333,UK,33kHz (32768Hz),Active,Peak,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,0,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,on,UNK,Power Transmission,MKP4,0,0,3,009a6280-698e-43b7-876f-d7b4c0190271,8,16,16,18,18,14,12,9,8,7,5,4,4,5,6,4,10,11,14,13,15,17,13,10,10,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,91,85,96,119,105,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,165,142,88,88,143,-4,6,6,-1,-5,7,0,3,1,14,0,0,140,0.136477,0,0,0,105,0,0,0,Not Active,Not Active,Not Active,0,0,0,1,13,173,147,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,53,0,51.41914767,-2.583492333,1/17/2023,11:43:21,0,0,,,,,,,,,,
29,7,121334,UK,33kHz (32768Hz),Active,Peak,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,0,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,on,UNK,Power Transmission,MKP4,0,0,3,009a6280-698e-43b7-876f-d7b4c0190271,14,11,11,15,12,10,15,12,10,8,7,7,6,5,6,6,12,12,9,7,12,14,15,12,11,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,105,95,77,78,98,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,143,149,116,116,121,-6,0,-1,-1,-4,6,8,5,1,1,0,0,140,0.143355,0,0,0,98,0,0,0,Not Active,Not Active,Not Active,0,0,0,1,13,173,147,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,53,0,51.41914017,-2.583480333,1/17/2023,11:43:22,0,0,,,,,,,,,,
