,Session Reference,Log Record Identifier,Language,Frequency,Operating Mode,Antenna Mode,Accessory Mode,GPS Mode,RTC Time Updated,spare bit,BT Mode,BT ASCII Format,BLE Mode,BLE ASCII Format,Battery Type,Volume Setting,Tx O/P Setting,Power Mode,Sonde/Line,LR Arrows Type,Depth Units,Tx Status,Compass Enabled,Strike Alert Enabled,Swing Alert Enabled,Side Step Enabled,Auto Timeout Enabled,Spray Wand Enabled,Cal Safe Enabled,Vibration f/back Enabled,Marker Type,Utility type,Utility Owner,RTC Update Info,SM_Log_Event,spare,Rx Ticketing Reference Number,Bargraph 1,Bargraph 2,Bargraph 3,Bargraph 4,Bargraph 5,Bargraph 6,Bargraph 7,Bargraph 8,Bargraph 9,Bargraph 10,Bargraph 11,Bargraph 12,Bargraph 13,Bargraph 14,Bargraph 15,Bargraph 16,Bargraph 17,Bargraph 18,Bargraph 19,Bargraph 20,Bargraph 21,Bargraph 22,Bargraph 23,Bargraph 24,Bargraph 25,Compass Enabled.1,CD Arrows,ACVG/FF Arrows,Compass Enabled.2,CD Arrows.1,ACVG/FF Arrows.1,Compass Enabled.3,CD Arrows.2,ACVG/FF Arrows.2,Compass Enabled.4,CD Arrows.3,ACVG/FF Arrows.3,Compass Enabled.5,CD Arrows.4,ACVG/FF Arrows.4,comp_disp 1,comp_disp 2,comp_disp 3,comp_disp 4,comp_disp 5,Swing Warning,Strike Alert,Overload Warning,F1 audio active,F2 audio active,Power audio active,Radio audio active,spare bit.1,Swing Warning.1,Strike Alert.1,Overload Warning.1,F1 audio active.1,F2 audio active.1,Power audio active.1,Radio audio active.1,spare bit.2,Swing Warning.2,Strike Alert.2,Overload Warning.2,F1 audio active.2,F2 audio active.2,Power audio active.2,Radio audio active.2,spare bit.3,Swing Warning.3,Strike Alert.3,Overload Warning.3,F1 audio active.3,F2 audio active.3,Power audio active.3,Radio audio active.3,spare bit.4,Swing Warning.4,Strike Alert.4,Overload Warning.4,F1 audio active.4,F2 audio active.4,Power audio active.4,Radio audio active.4,spare bit.5,Displayed Signal Strength 1,Displayed Signal Strength 2,Displayed Signal Strength 3,Displayed Signal Strength 4,Displayed Signal Strength 5,Tilt Blade angle 1,Tilt Blade angle 2,Tilt Blade angle 3,Tilt Blade angle 4,Tilt Blade angle 5,Tilt_Paddle angle 1,Tilt_Paddle angle 2,Tilt_Paddle angle 3,Tilt_Paddle angle 4,Tilt_Paddle angle 5,Depth,Current,Gain,F1 Signal Strength,F2 Signal Strength,Powersignal strength,Radio signal strength,Antenna Compass,CD Phase,ACVG/FF Phase,ACVG/FF Signal Strength,Dynamic Overload Protection,Spray Wand,GPS Reference point,spare bits,Magnetic Compass,Key Button Event,Battery Level,Temperature,Main Battery Volts,RTC Battery Volts,Ecert,Self Test,CD Reset,Cal Safe,Peak Detect,PCMx Peak Detect,MRX Peak Detect,spare bit.6,GPS Fix,Number of Sats,Altitude,HDOP,Latitude,Longitude,Rx Date,Rx Time,GPS Heading (in degrees),GPS Ground Speed,,,,,
10,5,62093,UK,380,CD,Null,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,2,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,off,UNK,Telecom Transmission,BHCO1,0,0,3,a0107599-9913-465c-b8bd-85259a0ae341,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,85,94,87,85,84,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,4,2,2,5,5,2,-19,-2,-5,-4,-2,-22,-27,-1,12,0,0,97,0.00729004,0,0,0,84,322,0,0,Not Active,Not Active,Not Active,0,0,0,0,20,202,144,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,56,0,51.41483083,-2.5813235,4/18/2023,11:23:18,0,0,,,,,
11,5,62094,UK,380,CD,Null,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,2,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,off,UNK,Telecom Transmission,BHCO1,0,0,3,a0107599-9913-465c-b8bd-85259a0ae341,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,2,2,2,2,1,1,1,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,90,114,126,98,106,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,5,4,4,12,12,-24,-3,-18,5,10,-22,-13,-4,-3,-5,0,0,97,0.0145839,0,0,0,106,303,0,0,Not Active,Not Active,Not Active,0,0,0,0,20,202,144,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,56,0,51.414829,-2.581341167,4/18/2023,11:23:19,0,0,,,,,
12,5,62095,UK,380,CD,Null,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,2,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,off,UNK,Telecom Transmission,BHCO1,0,0,3,a0107599-9913-465c-b8bd-85259a0ae341,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,4,4,4,3,3,3,3,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,78,89,115,36,85,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,20,14,14,27,27,-13,-5,-7,-9,14,-6,-4,6,-2,-9,0,0,97,0.032832,0,0,0,85,254,0,0,Not Active,Not Active,Not Active,0,0,0,0,20,202,144,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,56,0,51.41482667,-2.581359167,4/18/2023,11:23:20,0,0,,,,,
13,5,62096,UK,380,CD,Null,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,2,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,off,UNK,Telecom Transmission,BHCO1,0,0,3,a0107599-9913-465c-b8bd-85259a0ae341,2,3,3,3,3,3,3,2,2,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,94,86,85,85,105,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,40,34,34,19,19,16,9,-2,-5,-6,-9,-10,7,-2,14,0,0,97,0.0067027,0,0,0,105,60,0,0,Not Active,Not Active,Not Active,0,0,0,0,20,202,144,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,56,0,51.41482517,-2.581379333,4/18/2023,11:23:21,0,0,,,,,
14,5,62097,UK,380,CD,Null,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,2,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,off,UNK,Telecom Transmission,BHCO1,0,0,3,a0107599-9913-465c-b8bd-85259a0ae341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,83,106,114,112,109,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,9,4,4,3,3,10,5,9,-7,4,5,-7,13,-2,2,0,0,97,0.00302397,0,0,0,109,111,0,0,Not Active,Not Active,Not Active,0,0,0,0,20,202,144,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,56,0,51.41482483,-2.581396167,4/18/2023,11:23:22,0,0,,,,,
15,5,62098,UK,380,CD,Null,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,2,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,off,UNK,Telecom Transmission,BHCO1,0,0,3,a0107599-9913-465c-b8bd-85259a0ae341,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,82,70,86,80,5,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,3,5,5,3,3,7,-10,7,5,2,-3,-6,7,12,-5,0,0,97,0.00246965,0,0,0,5,303,0,0,Not Active,Not Active,Not Active,0,0,0,0,20,202,144,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,56,0,51.41482383,-2.581418333,4/18/2023,11:23:23,0,0,,,,,
16,5,62099,UK,380,CD,Null,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,2,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,off,UNK,Telecom Transmission,BHCO1,0,0,3,a0107599-9913-465c-b8bd-85259a0ae341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,97,71,66,73,102,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,2,3,3,5,5,3,3,12,-4,-4,13,3,0,-3,1,0,0,97,0.00734483,0,0,0,102,260,0,0,Not Active,Not Active,Not Active,0,0,0,0,20,202,144,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,56,0,51.41482667,-2.58144,4/18/2023,11:23:24,0,0,,,,,
17,5,62100,UK,380,CD,Null,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,2,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,off,UNK,Telecom Transmission,BHCO1,0,0,3,a0107599-9913-465c-b8bd-85259a0ae341,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,2,2,2,2,2,2,1,1,1,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,90,111,108,87,85,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,8,9,9,8,8,5,10,3,9,-5,-5,18,5,3,-6,0,0,97,0.0109411,0,0,0,85,339,0,0,Not Active,Not Active,Not Active,0,0,0,0,20,202,144,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,56,0,51.414826,-2.581461333,4/18/2023,11:23:25,0,0,,,,,
18,5,62101,UK,380,CD,Null,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,2,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,off,UNK,Telecom Transmission,BHCO1,0,0,3,a0107599-9913-465c-b8bd-85259a0ae341,1,1,1,1,1,1,1,0,0,0,0,0,0,1,2,2,2,2,2,2,1,1,1,1,1,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,96,85,98,93,108,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,21,7,7,9,9,3,2,10,-6,0,-2,10,-12,15,9,0,0,97,0.00822694,0,0,0,108,349,0,0,Not Active,Not Active,Not Active,0,0,0,0,20,202,144,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,56,0,51.41482717,-2.5814805,4/18/2023,11:23:26,0,0,,,,,
19,5,62102,UK,380,CD,Null,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,2,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,off,UNK,Telecom Transmission,BHCO1,0,0,3,a0107599-9913-465c-b8bd-85259a0ae341,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,116,122,86,85,103,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,17,6,6,4,4,-7,9,-10,8,2,-1,0,-4,11,10,0,0,97,0.00383256,0,0,0,103,346,0,0,Not Active,Not Active,Not Active,0,0,0,0,20,202,144,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,57,0,51.414828,-2.581502167,4/18/2023,11:23:27,0,0,,,,,
20,5,62103,UK,380,CD,Null,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,2,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,off,UNK,Telecom Transmission,BHCO1,0,0,3,a0107599-9913-465c-b8bd-85259a0ae341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,87,92,92,80,94,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,4,3,3,4,3,-10,11,-8,-7,-2,4,12,0,0,-1,0,0,97,0.0121436,0,0,0,94,65,0,0,Not Active,Not Active,Not Active,0,0,0,0,20,202,144,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,57,0,51.41482833,-2.581522667,4/18/2023,11:23:28,0,0,,,,,
21,5,62104,UK,380,CD,Null,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,2,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,off,UNK,Telecom Transmission,BHCO1,0,0,3,a0107599-9913-465c-b8bd-85259a0ae341,1,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,98,81,72,97,101,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,3,16,16,7,5,-7,9,5,4,9,-2,0,11,6,7,0,0,97,0.00566728,0,0,0,101,352,0,0,Not Active,Not Active,Not Active,0,0,0,0,20,202,144,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,57,0,51.41482867,-2.581545667,4/18/2023,11:23:29,0,0,,,,,
22,5,62105,UK,380,CD,Null,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,2,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,off,UNK,Telecom Transmission,BHCO1,0,0,3,a0107599-9913-465c-b8bd-85259a0ae341,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,102,101,84,63,111,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,5,6,6,7,3,-4,2,10,5,-3,0,-6,11,-14,13,0,0,97,0.00313305,0,0,0,111,247,0,0,Not Active,Not Active,Not Active,0,0,0,0,20,202,144,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,58,0,51.41482933,-2.5815675,4/18/2023,11:23:30,0,0,,,,,
23,5,62106,UK,380,CD,Null,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,2,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,off,UNK,Telecom Transmission,BHCO1,0,0,3,a0107599-9913-465c-b8bd-85259a0ae341,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,121,86,91,84,83,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,3,8,8,6,4,7,-2,8,-1,15,16,-3,12,-2,5,0,0,97,0.00497143,0,0,0,83,146,0,0,Not Active,Not Active,Not Active,0,0,0,0,20,202,144,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,58,0,51.41483017,-2.581588833,4/18/2023,11:23:31,0,0,,,,,
24,5,62107,UK,380,CD,Null,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,2,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,off,UNK,Telecom Transmission,BHCO1,0,0,3,a0107599-9913-465c-b8bd-85259a0ae341,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,80,73,79,83,95,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,4,4,4,4,3,-7,17,0,11,-2,5,1,-2,12,-6,0,0,97,0.00202603,0,0,0,95,250,0,0,Not Active,Not Active,Not Active,0,0,0,0,20,202,144,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,58,0,51.4148315,-2.581608833,4/18/2023,11:23:32,0,0,,,,,
25,5,62108,UK,380,CD,Null,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,2,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,off,UNK,Telecom Transmission,BHCO1,0,0,3,a0107599-9913-465c-b8bd-85259a0ae341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,79,98,89,94,85,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,3,2,2,4,3,6,-4,1,-2,0,3,-7,-7,11,-1,0,0,97,0.00220123,0,0,0,85,90,0,0,Not Active,Not Active,Not Active,0,0,0,0,20,202,144,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,58,0,51.41483167,-2.581631667,4/18/2023,11:23:33,0,0,,,,,
26,5,62109,UK,380,CD,Null,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,2,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,off,UNK,Telecom Transmission,BHCO1,0,0,3,a0107599-9913-465c-b8bd-85259a0ae341,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,99,95,102,84,76,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,3,2,2,4,4,3,15,3,5,-6,4,17,-7,3,-5,0,0,97,0.00446711,0,0,0,76,174,0,0,Not Active,Not Active,Not Active,0,0,0,0,20,202,144,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,58,0,51.41483267,-2.581653,4/18/2023,11:23:34,0,0,,,,,
27,5,62110,UK,380,CD,Null,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,2,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,off,UNK,Telecom Transmission,BHCO1,0,0,3,a0107599-9913-465c-b8bd-85259a0ae341,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,94,104,114,90,91,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,4,6,6,9,5,18,-6,-2,1,8,4,6,-14,10,2,0,0,97,0.00283809,0,0,0,91,287,0,0,Not Active,Not Active,Not Active,0,0,0,0,20,202,144,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,57,0,51.41483217,-2.581673833,4/18/2023,11:23:35,0,0,,,,,
28,5,62111,UK,380,CD,Null,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,2,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,off,UNK,Telecom Transmission,BHCO1,0,0,3,a0107599-9913-465c-b8bd-85259a0ae341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,82,103,81,78,94,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,5,2,2,4,2,4,-8,-17,5,11,10,-1,-13,4,13,0,0,97,0.00324741,0,0,0,94,173,0,0,Not Active,Not Active,Not Active,0,0,0,0,20,202,144,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,57,0,51.41483383,-2.5816975,4/18/2023,11:23:36,0,0,,,,,
29,5,62112,UK,380,CD,Null,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,2,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,off,UNK,Telecom Transmission,BHCO1,0,0,3,a0107599-9913-465c-b8bd-85259a0ae341,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,78,86,95,107,105,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,2,5,5,5,4,1,8,8,0,5,9,10,-9,1,9,0,0,97,0.00354002,0,0,0,105,93,0,0,Not Active,Not Active,Not Active,0,0,0,0,20,202,144,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,57,0,51.41483483,-2.581723,4/18/2023,11:23:37,0,0,,,,,
