,Session Reference,Log Record Identifier,Language,Frequency,Operating Mode,Antenna Mode,Accessory Mode,GPS Mode,RTC Time Updated,spare bit,BT Mode,BT ASCII Format,BLE Mode,BLE ASCII Format,Battery Type,Volume Setting,Tx O/P Setting,Power Mode,Sonde/Line,LR Arrows Type,Depth Units,Tx Status,Compass Enabled,Strike Alert Enabled,Swing Alert Enabled,Side Step Enabled,Auto Timeout Enabled,Spray Wand Enabled,Cal Safe Enabled,Vibration f/back Enabled,Marker Type,Utility type,Utility Owner,RTC Update Info,SM_Log_Event,spare,Rx Ticketing Reference Number,Bargraph 1,Bargraph 2,Bargraph 3,Bargraph 4,Bargraph 5,Bargraph 6,Bargraph 7,Bargraph 8,Bargraph 9,Bargraph 10,Bargraph 11,Bargraph 12,Bargraph 13,Bargraph 14,Bargraph 15,Bargraph 16,Bargraph 17,Bargraph 18,Bargraph 19,Bargraph 20,Bargraph 21,Bargraph 22,Bargraph 23,Bargraph 24,Bargraph 25,Compass Enabled.1,CD Arrows,ACVG/FF Arrows,Compass Enabled.2,CD Arrows.1,ACVG/FF Arrows.1,Compass Enabled.3,CD Arrows.2,ACVG/FF Arrows.2,Compass Enabled.4,CD Arrows.3,ACVG/FF Arrows.3,Compass Enabled.5,CD Arrows.4,ACVG/FF Arrows.4,comp_disp 1,comp_disp 2,comp_disp 3,comp_disp 4,comp_disp 5,Swing Warning,Strike Alert,Overload Warning,F1 audio active,F2 audio active,Power audio active,Radio audio active,spare bit.1,Swing Warning.1,Strike Alert.1,Overload Warning.1,F1 audio active.1,F2 audio active.1,Power audio active.1,Radio audio active.1,spare bit.2,Swing Warning.2,Strike Alert.2,Overload Warning.2,F1 audio active.2,F2 audio active.2,Power audio active.2,Radio audio active.2,spare bit.3,Swing Warning.3,Strike Alert.3,Overload Warning.3,F1 audio active.3,F2 audio active.3,Power audio active.3,Radio audio active.3,spare bit.4,Swing Warning.4,Strike Alert.4,Overload Warning.4,F1 audio active.4,F2 audio active.4,Power audio active.4,Radio audio active.4,spare bit.5,Displayed Signal Strength 1,Displayed Signal Strength 2,Displayed Signal Strength 3,Displayed Signal Strength 4,Displayed Signal Strength 5,Tilt Blade angle 1,Tilt Blade angle 2,Tilt Blade angle 3,Tilt Blade angle 4,Tilt Blade angle 5,Tilt_Paddle angle 1,Tilt_Paddle angle 2,Tilt_Paddle angle 3,Tilt_Paddle angle 4,Tilt_Paddle angle 5,Depth,Current,Gain,F1 Signal Strength,F2 Signal Strength,Powersignal strength,Radio signal strength,Antenna Compass,CD Phase,ACVG/FF Phase,ACVG/FF Signal Strength,Dynamic Overload Protection,Spray Wand,GPS Reference point,spare bits,Magnetic Compass,Key Button Event,Battery Level,Temperature,Main Battery Volts,RTC Battery Volts,Ecert,Self Test,CD Reset,Cal Safe,Peak Detect,PCMx Peak Detect,MRX Peak Detect,spare bit.6,GPS Fix,Number of Sats,Altitude,HDOP,Latitude,Longitude,Rx Date,Rx Time,GPS Heading (in degrees),GPS Ground Speed,,,
10,17,121999,UK,33kHz (32768Hz),Active,Peak,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,0,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,on,UNK,Power Transmission,MKP5,0,0,3,948099dd-22cb-4ca5-901d-bd59c44690bf,52,43,43,38,36,30,31,35,39,34,33,27,28,31,27,28,23,25,20,17,40,40,42,33,27,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,172,171,168,179,8,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,377,483,483,372,372,-5,2,-2,-3,-7,-12,-3,-12,-5,-4,0,0,140,0.333584,0,0,0,8,0,0,0,Not Active,Not Active,Not Active,0,0,0,1,9,173,147,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,51,0,51.41899083,-2.585410667,1/17/2023,12:08:20,0,0,,,
11,17,122000,UK,33kHz (32768Hz),Active,Peak,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,0,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,on,UNK,Power Transmission,MKP5,0,0,3,948099dd-22cb-4ca5-901d-bd59c44690bf,23,19,15,17,14,15,17,14,36,31,25,23,65,67,53,42,35,44,42,35,33,31,26,22,22,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,173,6,31,12,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,383,231,231,540,540,-3,1,-4,-4,-9,-15,-6,-14,-6,-4,0,0,140,0.326976,0,0,0,0,0,0,0,Not Active,Not Active,Not Active,0,0,0,1,9,173,147,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,51,0,51.41898167,-2.585399167,1/17/2023,12:08:21,0,0,,,
12,17,122001,UK,33kHz (32768Hz),Active,Peak,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,0,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,on,UNK,Power Transmission,MKP5,0,0,3,948099dd-22cb-4ca5-901d-bd59c44690bf,28,32,47,42,34,31,40,41,43,35,29,25,39,33,27,25,35,35,32,30,35,28,23,22,20,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,168,176,1,171,173,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,409,474,474,391,391,-2,-2,0,-4,-4,-17,-5,-7,-4,-5,0,0,140,0.243145,0,0,0,173,0,0,0,Not Active,Not Active,Not Active,0,0,0,1,9,173,147,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,51,0,51.418972,-2.585389167,1/17/2023,12:08:22,0,0,,,
13,17,122002,UK,33kHz (32768Hz),Active,Peak,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,0,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,on,UNK,Power Transmission,MKP5,0,0,3,948099dd-22cb-4ca5-901d-bd59c44690bf,17,19,33,31,27,44,39,36,29,30,33,29,29,30,25,25,22,20,17,15,13,19,33,38,31,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,161,178,7,19,6,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,363,390,390,357,357,-5,-4,-11,-2,-9,-18,-8,-13,-3,-9,0,0,140,0.387829,0,0,0,6,0,0,0,Not Active,Not Active,Not Active,0,0,0,1,9,173,147,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,51,0,51.418961,-2.585380167,1/17/2023,12:08:23,0,0,,,
14,17,122003,UK,33kHz (32768Hz),Active,Peak,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,0,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,on,UNK,Power Transmission,MKP5,0,0,3,948099dd-22cb-4ca5-901d-bd59c44690bf,30,26,24,22,30,30,28,25,32,32,30,26,23,26,26,22,21,19,18,17,17,28,33,37,32,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,13,167,14,167,176,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,283,340,340,337,312,-13,-1,-6,-5,-4,-20,-7,-13,-6,-7,0,0,140,0.379295,0,0,0,176,0,0,0,Not Active,Not Active,Not Active,0,0,0,1,9,173,147,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,52,0,51.41895217,-2.585372833,1/17/2023,12:08:24,0,0,,,
15,17,122004,UK,33kHz (32768Hz),Active,Peak,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,0,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,on,UNK,Power Transmission,MKP5,0,0,3,948099dd-22cb-4ca5-901d-bd59c44690bf,27,25,26,26,21,18,26,22,19,31,27,22,19,16,13,11,28,32,27,31,33,36,30,30,27,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,178,164,3,11,3,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,312,301,301,249,394,-9,1,-5,-4,-1,-17,-4,-11,0,2,0,0,140,0.332625,0,0,0,3,0,0,0,Not Active,Not Active,Not Active,0,0,0,1,9,173,147,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,52,0,51.41894283,-2.585363167,1/17/2023,12:08:25,0,0,,,
16,17,122005,UK,33kHz (32768Hz),Active,Peak,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,0,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,on,UNK,Power Transmission,MKP5,0,0,3,948099dd-22cb-4ca5-901d-bd59c44690bf,26,31,46,41,37,32,65,55,49,42,36,42,43,47,41,35,32,41,42,38,38,44,44,44,40,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,177,174,174,157,169,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,394,508,508,532,513,-8,1,-1,-3,-4,-15,-3,-8,-2,-4,0,0,140,0.491923,0,0,0,169,0,0,0,Not Active,Not Active,Not Active,0,0,0,1,9,173,147,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,53,0,51.41893183,-2.585353,1/17/2023,12:08:26,0,0,,,
17,17,122006,UK,33kHz (32768Hz),Active,Peak,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,0,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,on,UNK,Power Transmission,MKP5,0,0,3,948099dd-22cb-4ca5-901d-bd59c44690bf,42,67,60,54,58,53,66,57,56,46,41,43,54,47,49,40,43,37,34,42,36,34,36,39,31,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,1,166,6,170,172,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,513,710,710,596,469,0,2,2,-7,-5,-16,-1,-5,-5,-13,0,0,140,0.39063,0,0,0,172,0,0,0,Not Active,Not Active,Not Active,0,0,0,1,9,173,147,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,53,0,51.41892067,-2.585342667,1/17/2023,12:08:27,0,0,,,
18,17,122007,UK,33kHz (32768Hz),Active,Peak,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,0,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,on,UNK,Power Transmission,MKP5,0,0,3,948099dd-22cb-4ca5-901d-bd59c44690bf,29,30,42,45,40,36,42,71,60,48,43,45,45,49,46,37,29,24,28,31,27,44,55,52,50,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,168,176,172,7,7,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,469,495,495,618,464,2,0,-1,-1,-11,-19,-2,-13,-6,-15,0,0,140,0.651547,0,0,0,7,0,0,0,Not Active,Not Active,Not Active,0,0,0,1,9,173,147,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,53,0,51.41891233,-2.585336167,1/17/2023,12:08:28,0,0,,,
19,17,122008,UK,33kHz (32768Hz),Active,Peak,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,0,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,on,UNK,Power Transmission,MKP5,0,0,3,948099dd-22cb-4ca5-901d-bd59c44690bf,52,55,67,62,54,49,51,77,70,56,45,41,48,69,59,50,48,48,39,33,60,66,77,76,67,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,173,171,174,18,177,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,464,701,701,723,676,-2,-1,-5,-7,-11,-12,0,-10,-4,-10,0,0,140,0.822297,0,0,0,177,0,0,0,Not Active,Not Active,Not Active,0,0,0,1,9,173,147,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,54,0,51.418904,-2.585328833,1/17/2023,12:08:29,0,0,,,
20,17,122009,UK,33kHz (32768Hz),Active,Peak,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,0,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,on,UNK,Power Transmission,MKP5,0,0,3,948099dd-22cb-4ca5-901d-bd59c44690bf,62,78,77,72,56,47,38,72,58,47,70,59,50,41,61,58,54,44,63,77,76,70,60,65,57,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,175,177,175,173,4,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,676,804,804,727,789,-6,-4,-4,-8,-14,-13,-1,-8,-2,-15,0,0,140,0.698335,0,0,0,4,0,0,0,Not Active,Not Active,Not Active,0,0,0,1,9,173,147,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,54,0,51.4188955,-2.585317,1/17/2023,12:08:30,0,0,,,
21,17,122010,UK,33kHz (32768Hz),Active,Peak,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,0,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,on,UNK,Power Transmission,MKP5,0,0,3,948099dd-22cb-4ca5-901d-bd59c44690bf,50,49,72,72,64,56,52,46,74,60,62,75,68,59,53,48,46,66,72,61,57,47,52,49,41,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,171,1,3,5,1,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,789,754,754,794,706,-1,-1,-2,-2,-7,-10,0,-5,-2,-9,0,0,140,0.513906,0,0,0,1,0,0,0,Not Active,Not Active,Not Active,0,0,0,1,9,173,147,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,54,0,51.4188865,-2.585308,1/17/2023,12:08:31,0,0,,,
22,17,122011,UK,33kHz (32768Hz),Active,Peak,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,0,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,on,UNK,Power Transmission,MKP5,0,0,3,948099dd-22cb-4ca5-901d-bd59c44690bf,33,39,51,68,67,59,62,55,47,42,59,59,49,46,41,41,62,69,76,69,66,59,53,48,47,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,2,5,177,5,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,706,665,665,631,789,-4,-5,-9,-4,-18,-10,6,-4,-5,-16,0,0,140,0.578757,0,0,0,0,0,0,0,Not Active,Not Active,Not Active,0,0,0,1,9,173,147,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,54,0,51.4188775,-2.585303167,1/17/2023,12:08:32,0,0,,,
23,17,122012,UK,33kHz (32768Hz),Active,Peak,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,0,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,on,UNK,Power Transmission,MKP5,0,0,3,948099dd-22cb-4ca5-901d-bd59c44690bf,41,45,44,36,31,37,30,28,65,59,52,58,51,49,52,43,38,46,68,61,56,65,52,46,59,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,6,4,14,1,1,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,789,517,517,639,682,-5,-1,-6,-5,-11,-11,0,-9,-9,-17,0,0,140,0.728224,0,0,0,1,0,0,0,Not Active,Not Active,Not Active,0,0,0,1,9,173,147,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,54,0,51.41886967,-2.585294167,1/17/2023,12:08:33,0,0,,,
24,17,122013,UK,33kHz (32768Hz),Active,Peak,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,0,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,on,UNK,Power Transmission,MKP5,0,0,3,948099dd-22cb-4ca5-901d-bd59c44690bf,50,41,34,40,44,56,60,52,47,39,32,30,49,46,46,60,51,42,35,33,29,30,42,42,42,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,176,6,2,159,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,682,585,559,559,499,-8,-2,-6,-2,-13,-8,-3,-8,-5,-10,0,0,140,0.534022,0,0,0,0,0,0,0,Not Active,Not Active,Not Active,0,0,0,1,9,173,147,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,54,0,51.418863,-2.585286,1/17/2023,12:08:34,0,0,,,
25,17,122014,UK,33kHz (32768Hz),Active,Peak,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,0,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,on,UNK,Power Transmission,MKP5,0,0,3,948099dd-22cb-4ca5-901d-bd59c44690bf,46,46,53,75,69,61,52,44,46,42,36,33,39,34,30,39,63,54,56,49,40,34,38,35,28,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,177,171,8,179,153,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,499,690,503,503,584,-6,-9,-2,-2,-6,-10,-6,-10,-4,-13,0,0,140,0.385089,0,0,0,153,0,0,0,Not Active,Not Active,Not Active,0,0,0,1,9,173,147,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,54,0,51.41885617,-2.585276,1/17/2023,12:08:35,0,0,,,
26,17,122015,UK,33kHz (32768Hz),Active,Peak,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,0,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,on,UNK,Power Transmission,MKP5,0,0,3,948099dd-22cb-4ca5-901d-bd59c44690bf,36,35,28,54,56,47,42,34,37,38,37,35,35,52,61,49,43,38,53,49,49,54,59,49,39,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,175,170,174,168,174,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,584,501,496,496,637,-2,1,1,-2,-9,-13,-5,-14,-8,-6,0,0,140,0.472596,0,0,0,174,0,0,0,Not Active,Not Active,Not Active,0,0,0,1,9,173,147,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,54,0,51.4188495,-2.585268167,1/17/2023,12:08:36,0,0,,,
27,17,122016,UK,33kHz (32768Hz),Active,Peak,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,0,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,on,UNK,Power Transmission,MKP5,0,0,3,948099dd-22cb-4ca5-901d-bd59c44690bf,68,67,59,51,47,62,58,63,51,44,34,31,31,28,49,54,49,45,57,63,67,58,51,43,45,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,170,157,170,5,5,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,637,690,542,542,692,-3,0,-14,-2,-6,-15,-11,-8,-5,-4,0,0,140,0.567035,0,0,0,5,0,0,0,Not Active,Not Active,Not Active,0,0,0,1,9,173,147,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,54,0,51.4188425,-2.585261833,1/17/2023,12:08:37,0,0,,,
28,17,122017,UK,33kHz (32768Hz),Active,Peak,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,0,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,on,UNK,Power Transmission,MKP5,0,0,3,948099dd-22cb-4ca5-901d-bd59c44690bf,40,40,35,69,59,52,48,42,33,26,30,37,32,46,39,46,50,44,36,34,39,65,70,65,73,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,168,162,7,178,179,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,692,613,476,476,568,0,1,-12,-6,1,-20,-11,-10,-5,-4,0,0,140,0.886627,0,0,0,179,0,0,0,Not Active,Not Active,Not Active,0,0,0,1,9,173,147,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,53,0,51.41883783,-2.585257833,1/17/2023,12:08:38,0,0,,,
29,17,122018,UK,33kHz (32768Hz),Active,Peak,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,0,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,on,UNK,Power Transmission,MKP5,0,0,3,948099dd-22cb-4ca5-901d-bd59c44690bf,66,59,47,45,41,52,47,53,42,36,36,31,58,56,59,58,54,57,47,52,45,49,42,40,34,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,174,164,172,172,6,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,568,721,567,567,662,-2,1,-2,-2,-14,-17,-4,-13,-4,-13,0,0,140,0.413688,0,0,0,6,0,0,0,Not Active,Not Active,Not Active,0,0,0,1,9,173,147,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,54,0,51.4188305,-2.585251333,1/17/2023,12:08:39,0,0,,,
