,Session Reference,Log Record Identifier,Language,Frequency,Operating Mode,Antenna Mode,Accessory Mode,GPS Mode,RTC Time Updated,spare bit,BT Mode,BT ASCII Format,BLE Mode,BLE ASCII Format,Battery Type,Volume Setting,Tx O/P Setting,Power Mode,Sonde/Line,LR Arrows Type,Depth Units,Tx Status,Compass Enabled,Strike Alert Enabled,Swing Alert Enabled,Side Step Enabled,Auto Timeout Enabled,Spray Wand Enabled,Cal Safe Enabled,Vibration f/back Enabled,Marker Type,Utility type,Utility Owner,RTC Update Info,SM_Log_Event,spare,Rx Ticketing Reference Number,Bargraph 1,Bargraph 2,Bargraph 3,Bargraph 4,Bargraph 5,Bargraph 6,Bargraph 7,Bargraph 8,Bargraph 9,Bargraph 10,Bargraph 11,Bargraph 12,Bargraph 13,Bargraph 14,Bargraph 15,Bargraph 16,Bargraph 17,Bargraph 18,Bargraph 19,Bargraph 20,Bargraph 21,Bargraph 22,Bargraph 23,Bargraph 24,Bargraph 25,Compass Enabled.1,CD Arrows,ACVG/FF Arrows,Compass Enabled.2,CD Arrows.1,ACVG/FF Arrows.1,Compass Enabled.3,CD Arrows.2,ACVG/FF Arrows.2,Compass Enabled.4,CD Arrows.3,ACVG/FF Arrows.3,Compass Enabled.5,CD Arrows.4,ACVG/FF Arrows.4,comp_disp 1,comp_disp 2,comp_disp 3,comp_disp 4,comp_disp 5,Swing Warning,Strike Alert,Overload Warning,F1 audio active,F2 audio active,Power audio active,Radio audio active,spare bit.1,Swing Warning.1,Strike Alert.1,Overload Warning.1,F1 audio active.1,F2 audio active.1,Power audio active.1,Radio audio active.1,spare bit.2,Swing Warning.2,Strike Alert.2,Overload Warning.2,F1 audio active.2,F2 audio active.2,Power audio active.2,Radio audio active.2,spare bit.3,Swing Warning.3,Strike Alert.3,Overload Warning.3,F1 audio active.3,F2 audio active.3,Power audio active.3,Radio audio active.3,spare bit.4,Swing Warning.4,Strike Alert.4,Overload Warning.4,F1 audio active.4,F2 audio active.4,Power audio active.4,Radio audio active.4,spare bit.5,Displayed Signal Strength 1,Displayed Signal Strength 2,Displayed Signal Strength 3,Displayed Signal Strength 4,Displayed Signal Strength 5,Tilt Blade angle 1,Tilt Blade angle 2,Tilt Blade angle 3,Tilt Blade angle 4,Tilt Blade angle 5,Tilt_Paddle angle 1,Tilt_Paddle angle 2,Tilt_Paddle angle 3,Tilt_Paddle angle 4,Tilt_Paddle angle 5,Depth,Current,Gain,F1 Signal Strength,F2 Signal Strength,Powersignal strength,Radio signal strength,Antenna Compass,CD Phase,ACVG/FF Phase,ACVG/FF Signal Strength,Dynamic Overload Protection,Spray Wand,GPS Reference point,spare bits,Magnetic Compass,Key Button Event,Battery Level,Temperature,Main Battery Volts,RTC Battery Volts,Ecert,Self Test,CD Reset,Cal Safe,Peak Detect,PCMx Peak Detect,MRX Peak Detect,spare bit.6,GPS Fix,Number of Sats,Altitude,HDOP,Latitude,Longitude,Rx Date,Rx Time,GPS Heading (in degrees),GPS Ground Speed
56,5,59665,UK,8kHz (8192Hz),Active,Peak,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,0,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,off,UNK,Water Transmission,BHCO,0,0,3,bdc2c0df-7d34-4e4b-9407-e32f49da2666,15,12,13,10,8,6,5,4,3,2,2,1,1,10,19,15,12,9,8,6,7,5,4,3,2,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,86,90,103,99,85,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,89,117,117,84,78,-6,-4,13,16,-5,-6,6,-2,-3,4,0,0,140,0.0299835,0,0,0,85,0,0,0,Not Active,Not Active,Not Active,0,0,0,0,16,184,145,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,58,0,51.41484933,-2.579430167,02/07/2023,14:13:30,0,0
57,5,59666,UK,8kHz (8192Hz),Active,Peak,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,0,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,off,UNK,Water Transmission,BHCO,0,0,3,bdc2c0df-7d34-4e4b-9407-e32f49da2666,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,22,24,19,15,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,88,91,79,105,88,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,78,13,13,2,109,1,-16,15,-1,6,-2,14,-9,-6,5,0,0,140,0.185049,0,0,0,88,0,0,0,Not Active,Not Active,Not Active,0,0,0,0,16,184,145,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,58,0,51.41485,-2.579451,02/07/2023,14:13:31,0,0
58,5,59667,UK,8kHz (8192Hz),Active,Peak,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,0,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,off,UNK,Water Transmission,BHCO,0,0,3,bdc2c0df-7d34-4e4b-9407-e32f49da2666,12,10,8,6,5,4,40,31,24,19,16,18,46,57,45,35,28,22,17,13,10,9,22,20,15,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,77,87,94,105,84,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,109,188,188,412,217,0,-12,2,-1,6,6,6,3,-13,10,0,0,140,0.18236,0,0,0,84,0,0,0,Not Active,Not Active,Not Active,0,0,0,0,16,184,145,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,59,0,51.414848,-2.579474333,02/07/2023,14:13:32,0,0
59,5,59668,UK,8kHz (8192Hz),Active,Peak,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,0,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,off,UNK,Water Transmission,BHCO,0,0,3,bdc2c0df-7d34-4e4b-9407-e32f49da2666,12,9,7,6,4,3,10,8,6,5,5,4,3,2,2,1,1,3,2,2,1,1,1,1,1,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,90,88,84,95,88,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,217,106,106,46,18,7,3,-3,7,0,-2,-2,6,2,-18,0,0,140,0.00620432,0,0,0,88,0,0,0,Not Active,Not Active,Not Active,0,0,0,0,16,184,145,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,59,0,51.41484683,-2.579498167,02/07/2023,14:13:33,0,0
60,5,59669,UK,8kHz (8192Hz),Active,Peak,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,0,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,off,UNK,Water Transmission,BHCO,0,0,3,bdc2c0df-7d34-4e4b-9407-e32f49da2666,0,15,12,10,8,10,8,6,5,4,71,78,79,79,79,62,72,60,47,38,39,53,47,36,30,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,96,99,147,168,9,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,18,107,107,669,628,-3,7,-14,17,-2,7,1,14,-14,-14,0,0,140,0.359968,0,0,0,9,0,0,0,Not Active,Not Active,Not Active,0,0,0,0,16,184,145,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,59,0,51.414846,-2.579522,02/07/2023,14:13:34,0,0
61,5,59670,UK,8kHz (8192Hz),Active,Peak,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,0,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,off,UNK,Water Transmission,BHCO,0,0,3,bdc2c0df-7d34-4e4b-9407-e32f49da2666,45,35,27,22,40,39,30,24,18,14,12,13,13,18,21,40,65,65,52,55,45,42,33,35,28,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,38,78,87,52,45,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,628,417,417,228,604,2,2,-6,-1,5,5,7,7,1,-18,0,0,140,0.334491,0,0,0,45,0,0,0,Not Active,Not Active,Not Active,0,0,0,0,16,184,145,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,59,0,51.41484567,-2.5795445,02/07/2023,14:13:35,0,0
62,5,59671,UK,8kHz (8192Hz),Active,Peak,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,0,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,off,UNK,Water Transmission,BHCO,0,0,3,bdc2c0df-7d34-4e4b-9407-e32f49da2666,29,22,27,32,32,25,23,18,14,11,9,7,7,22,18,16,68,61,48,37,29,23,18,14,11,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,77,82,104,93,102,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,604,348,348,179,443,3,1,2,2,-6,3,13,-3,-1,-11,0,0,140,0.134358,0,0,0,102,0,0,0,Not Active,Not Active,Not Active,0,0,0,0,16,184,145,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,59,0,51.41484783,-2.5795655,02/07/2023,14:13:36,0,0
63,5,59672,UK,8kHz (8192Hz),Active,Peak,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,0,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,off,UNK,Water Transmission,BHCO,0,0,3,bdc2c0df-7d34-4e4b-9407-e32f49da2666,8,7,5,4,15,52,41,32,25,20,19,30,28,24,18,21,17,13,10,49,39,30,25,19,16,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,107,93,97,107,98,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,443,229,229,315,322,6,6,7,0,7,-2,0,-6,2,7,0,0,140,0.193182,0,0,0,98,0,0,0,Not Active,Not Active,Not Active,0,0,0,0,16,184,145,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,59,0,51.41484967,-2.5795865,02/07/2023,14:13:37,0,0
64,5,59673,UK,8kHz (8192Hz),Active,Peak,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,0,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,off,UNK,Water Transmission,BHCO,0,0,3,bdc2c0df-7d34-4e4b-9407-e32f49da2666,15,11,9,7,5,4,3,14,11,13,15,12,21,16,12,10,8,6,24,27,23,18,14,12,9,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,92,98,93,82,85,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,322,123,123,164,195,7,4,1,-7,13,-3,0,-1,17,-9,0,0,140,0.111504,0,0,0,85,0,0,0,Not Active,Not Active,Not Active,0,0,0,0,16,184,145,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,59,0,51.41485033,-2.5796085,02/07/2023,14:13:38,0,0
65,5,59674,UK,8kHz (8192Hz),Active,Peak,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,0,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,off,UNK,Water Transmission,BHCO,0,0,3,bdc2c0df-7d34-4e4b-9407-e32f49da2666,8,19,18,21,16,13,10,8,6,5,4,10,8,7,6,4,6,9,7,6,10,8,8,6,5,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,87,82,70,98,84,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,195,189,189,90,93,26,3,-4,-13,17,-16,7,2,12,10,0,0,140,0.0568138,0,0,0,84,0,0,0,Not Active,Not Active,Not Active,0,0,0,0,16,184,145,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,58,0,51.41485,-2.579631167,02/07/2023,14:13:39,0,0
66,5,59675,UK,8kHz (8192Hz),Active,Peak,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,0,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,off,UNK,Water Transmission,BHCO,0,0,3,bdc2c0df-7d34-4e4b-9407-e32f49da2666,4,3,2,2,1,1,1,1,1,0,0,0,0,5,4,6,25,24,19,15,11,9,7,6,10,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,85,88,95,92,112,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,93,35,16,16,182,-2,4,6,15,3,-13,9,5,-13,8,0,0,140,0.122137,0,0,0,112,0,0,0,Not Active,Not Active,Not Active,0,0,0,0,16,184,145,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,58,0,51.414851,-2.579656333,02/07/2023,14:13:40,0,0
67,5,59676,UK,8kHz (8192Hz),Active,Peak,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,0,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,off,UNK,Water Transmission,BHCO,0,0,3,bdc2c0df-7d34-4e4b-9407-e32f49da2666,8,6,5,4,3,2,2,1,7,6,5,15,14,11,9,7,5,4,15,30,26,21,16,13,10,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,97,93,96,81,95,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,182,71,101,101,178,0,5,9,3,-6,7,5,1,5,34,0,0,140,0.118832,0,0,0,95,0,0,0,Not Active,Not Active,Not Active,0,0,0,0,16,184,145,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,59,0,51.4148505,-2.579682167,02/07/2023,14:13:41,0,0
68,5,59677,UK,8kHz (8192Hz),Active,Peak,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,0,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,off,UNK,Water Transmission,BHCO,0,0,3,bdc2c0df-7d34-4e4b-9407-e32f49da2666,8,6,10,8,6,5,4,4,3,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,86,95,90,95,89,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,178,107,26,26,3,24,0,-2,-1,-11,-9,-11,4,4,-3,0,0,140,0.000694659,0,0,0,89,0,0,0,Not Active,Not Active,Not Active,0,0,0,0,16,184,145,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,59,0,51.41484967,-2.579706667,02/07/2023,14:13:42,0,0
69,5,59678,UK,8kHz (8192Hz),Active,Peak,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,0,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,off,UNK,Water Transmission,BHCO,0,0,3,bdc2c0df-7d34-4e4b-9407-e32f49da2666,11,8,25,20,15,12,9,7,6,4,4,3,2,2,1,3,3,2,2,8,6,5,4,3,3,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,74,95,84,89,89,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,3,131,60,60,46,0,-3,1,1,-5,3,-14,4,7,-1,0,0,140,0.0318937,0,0,0,89,0,0,0,Not Active,Not Active,Not Active,0,0,0,0,16,184,145,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,59,0,51.4148485,-2.579732667,02/07/2023,14:13:43,0,0
70,5,59679,UK,8kHz (8192Hz),Active,Peak,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,0,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,off,UNK,Water Transmission,BHCO,0,0,3,bdc2c0df-7d34-4e4b-9407-e32f49da2666,2,2,1,1,1,1,4,3,3,3,3,8,6,5,4,3,2,2,1,4,9,10,8,6,5,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,88,87,87,87,82,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,46,23,60,60,56,-5,8,5,6,-1,7,5,1,1,1,0,0,140,0.0589551,0,0,0,82,0,0,0,Not Active,Not Active,Not Active,0,0,0,0,16,184,145,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,59,0,51.41484817,-2.579758167,02/07/2023,14:13:44,0,0
71,5,59680,UK,8kHz (8192Hz),Active,Peak,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,0,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,off,UNK,Water Transmission,BHCO,0,0,3,bdc2c0df-7d34-4e4b-9407-e32f49da2666,4,3,2,2,1,1,1,1,1,0,0,4,15,12,10,7,6,5,4,10,9,7,5,9,7,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,88,89,105,92,97,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,56,45,47,47,92,-15,18,5,2,-3,21,-9,-11,3,10,0,0,140,0.0880378,0,0,0,97,0,0,0,Not Active,Not Active,Not Active,0,0,0,0,16,184,145,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,58,0,51.41485017,-2.579781833,02/07/2023,14:13:45,0,0
72,5,59681,UK,8kHz (8192Hz),Active,Peak,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,0,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,off,UNK,Water Transmission,BHCO,0,0,3,bdc2c0df-7d34-4e4b-9407-e32f49da2666,9,7,6,5,4,3,3,2,2,1,1,1,20,29,22,18,15,12,9,7,6,4,23,19,15,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,93,96,87,95,98,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,92,77,80,80,159,-11,5,1,7,-2,0,-3,-8,7,10,0,0,140,0.184221,0,0,0,98,0,0,0,Not Active,Not Active,Not Active,0,0,0,0,16,184,145,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,58,0,51.41485283,-2.579805667,02/07/2023,14:13:46,0,0
73,5,59682,UK,8kHz (8192Hz),Active,Peak,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,0,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,off,UNK,Water Transmission,BHCO,0,0,3,bdc2c0df-7d34-4e4b-9407-e32f49da2666,12,9,9,7,6,5,4,3,9,8,8,12,21,17,18,25,19,15,12,10,19,14,11,16,12,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,70,94,97,99,93,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,159,147,115,115,224,11,3,8,14,5,-16,1,6,5,6,0,0,140,0.148124,0,0,0,93,0,0,0,Not Active,Not Active,Not Active,0,0,0,0,16,184,145,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,58,0,51.4148535,-2.579827667,02/07/2023,14:13:47,0,0
74,5,59683,UK,8kHz (8192Hz),Active,Peak,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,0,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,off,UNK,Water Transmission,BHCO,0,0,3,bdc2c0df-7d34-4e4b-9407-e32f49da2666,17,13,20,16,13,11,8,7,5,4,3,2,16,13,10,8,6,27,24,19,15,14,17,13,10,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,90,94,97,93,95,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,224,179,93,93,198,10,-12,20,-6,4,3,13,-8,-6,7,0,0,140,0.129925,0,0,0,95,0,0,0,Not Active,Not Active,Not Active,0,0,0,0,16,184,145,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,57,0,51.41485533,-2.579848833,02/07/2023,14:13:48,0,0
75,5,59684,UK,8kHz (8192Hz),Active,Peak,None,Internal,Not updated,0,Off,0,OFF,0,Li-Ion,0,Standby,50Hz,Line,Null,Metric,0,on,off,on,off,on,off,off,off,UNK,Water Transmission,BHCO,0,0,3,bdc2c0df-7d34-4e4b-9407-e32f49da2666,8,7,8,8,11,10,14,11,9,7,5,4,5,4,5,15,12,10,15,11,9,7,5,5,8,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,0,No arrows,No arrows,101,96,92,91,96,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,198,135,105,105,132,0,-8,3,0,4,3,9,1,-13,7,0,0,140,0.0924816,0,0,0,96,0,0,0,Not Active,Not Active,Not Active,0,0,0,0,16,184,145,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,0,GPS,12,57,0,51.414855,-2.579871833,02/07/2023,14:13:49,0,0
